BookingID,Order ID,MenuID, Cost,Sales,Quantity
9523,Order_M14_BID_9523,M14,320,480,2
9524,Order_M14_BID_9524,M14,93.13,139.7,2
9525,Order_M14_BID_9525,M14,75,112.5,2
9526,Order_M14_BID_9526,M14,144.09,216.14,2
9527,Order_M14_BID_9527,M14,125,187.5,2
9528,Order_M14_BID_9528,M14,168.27,252.41,2
9529,Order_M14_BID_9529,M14,69.38,104.07,2
9530,Order_M14_BID_9530,M14,190,285,2
9531,Order_M14_BID_9531,M14,52.08,78.12,2
9532,Order_M14_BID_9532,M14,310,465,2
9533,Order_M14_BID_9533,M14,91.84,137.76,2
9534,Order_M14_BID_9534,M14,320,480,2
9535,Order_M22_BID_9535,M22,101.6,152.4,1
9536,Order_M27_BID_9536,M27,101.6,152.4,1
9537,Order_M31_BID_9537,M31,91.84,137.76,3
9538,Order_M22_BID_9538,M22,235,352.5,1
9539,Order_M27_BID_9539,M27,235,352.5,1
9540,Order_M31_BID_9540,M31,320,480,3
9541,Order_M22_BID_9541,M22,124.62,186.93,1
9542,Order_M27_BID_9542,M27,124.62,186.93,1
9543,Order_M31_BID_9543,M31,93.13,139.7,3
9544,Order_M22_BID_9544,M22,119.8,179.7,1
9545,Order_M27_BID_9545,M27,119.8,179.7,1
9546,Order_M31_BID_9546,M31,75,112.5,3
9547,Order_M22_BID_9547,M22,98,147,1
9548,Order_M27_BID_9548,M27,98,147,1
9549,Order_M31_BID_9549,M31,144.09,216.14,3
9550,Order_M22_BID_9550,M22,83.99,125.99,1
9551,Order_M27_BID_9551,M27,83.99,125.99,1
9552,Order_M31_BID_9552,M31,125,187.5,3
9553,Order_M22_BID_9553,M22,225,337.5,1
9554,Order_M27_BID_9554,M27,225,337.5,1
9555,Order_M31_BID_9555,M31,168.27,252.41,3
9556,Order_M22_BID_9556,M22,133.17,199.76,1
9557,Order_M27_BID_9557,M27,133.17,199.76,1
9558,Order_M31_BID_9558,M31,69.38,104.07,3
9559,Order_M22_BID_9559,M22,210,315,1
9560,Order_M27_BID_9560,M27,210,315,1
9561,Order_M31_BID_9561,M31,190,285,3
9562,Order_M22_BID_9562,M22,44.57,66.86,1
9563,Order_M27_BID_9563,M27,44.57,66.86,1
9564,Order_M31_BID_9564,M31,52.08,78.12,3
9565,Order_M22_BID_9565,M22,220,330,1
9566,Order_M27_BID_9566,M27,220,330,1
9567,Order_M31_BID_9567,M31,310,465,3
9568,Order_M22_BID_9568,M22,101.6,152.4,1
9569,Order_M27_BID_9569,M27,101.6,152.4,1
9570,Order_M31_BID_9570,M31,91.84,137.76,3
9571,Order_M22_BID_9571,M22,235,352.5,1
9572,Order_M27_BID_9572,M27,235,352.5,1
9573,Order_M31_BID_9573,M31,320,480,3
9574,Order_M22_BID_9574,M22,124.62,186.93,1
9575,Order_M27_BID_9575,M27,124.62,186.93,1
9576,Order_M31_BID_9576,M31,93.13,139.7,3
9577,Order_M22_BID_9577,M22,119.8,179.7,1
9578,Order_M27_BID_9578,M27,119.8,179.7,1
9579,Order_M31_BID_9579,M31,75,112.5,3
9580,Order_M22_BID_9580,M22,98,147,1
9581,Order_M27_BID_9581,M27,98,147,1
9582,Order_M31_BID_9582,M31,144.09,216.14,3
9583,Order_M22_BID_9583,M22,83.99,125.99,1
9584,Order_M27_BID_9584,M27,83.99,125.99,1
9585,Order_M31_BID_9585,M31,125,187.5,3
9586,Order_M22_BID_9586,M22,225,337.5,1
9587,Order_M27_BID_9587,M27,225,337.5,1
9588,Order_M31_BID_9588,M31,168.27,252.41,3
9589,Order_M22_BID_9589,M22,133.17,199.76,1
9590,Order_M27_BID_9590,M27,133.17,199.76,1
9591,Order_M31_BID_9591,M31,69.38,104.07,3
9592,Order_M22_BID_9592,M22,210,315,1
9593,Order_M27_BID_9593,M27,210,315,1
9594,Order_M31_BID_9594,M31,190,285,3
9595,Order_M22_BID_9595,M22,44.57,66.86,1
9596,Order_M27_BID_9596,M27,44.57,66.86,1
9597,Order_M31_BID_9597,M31,52.08,78.12,3
9598,Order_M72_BID_9598,M72,44.57,66.86,3
9599,Order_M72_BID_9599,M72,220,330,3
9600,Order_M72_BID_9600,M72,101.6,152.4,3
9601,Order_M72_BID_9601,M72,235,352.5,3
9602,Order_M72_BID_9602,M72,124.62,186.93,3
9603,Order_M72_BID_9603,M72,119.8,179.7,3
9604,Order_M72_BID_9604,M72,98,147,3
9605,Order_M72_BID_9605,M72,83.99,125.99,3
9606,Order_M72_BID_9606,M72,225,337.5,3
9607,Order_M72_BID_9607,M72,133.17,199.76,3
9608,Order_M72_BID_9608,M72,210,315,3
9609,Order_M72_BID_9609,M72,44.57,66.86,3
9610,Order_M72_BID_9610,M72,220,330,3
9611,Order_M72_BID_9611,M72,101.6,152.4,3
9612,Order_M72_BID_9612,M72,235,352.5,3
9613,Order_M72_BID_9613,M72,124.62,186.93,3
9614,Order_M72_BID_9614,M72,119.8,179.7,3
9615,Order_M72_BID_9615,M72,98,147,3
9616,Order_M72_BID_9616,M72,83.99,125.99,3
9617,Order_M72_BID_9617,M72,225,337.5,3
9618,Order_M72_BID_9618,M72,133.17,199.76,3
9619,Order_M64_BID_9619,M64,98,147,3
9620,Order_M64_BID_9620,M64,83.99,125.99,3
9621,Order_M64_BID_9621,M64,225,337.5,3
9622,Order_M64_BID_9622,M64,133.17,199.76,3
9623,Order_M64_BID_9623,M64,210,315,3
9624,Order_M64_BID_9624,M64,44.57,66.86,3
9625,Order_M64_BID_9625,M64,220,330,3
9626,Order_M64_BID_9626,M64,101.6,152.4,3
9627,Order_M64_BID_9627,M64,235,352.5,3
9628,Order_M64_BID_9628,M64,124.62,186.93,3
9629,Order_M64_BID_9629,M64,119.8,179.7,3
9630,Order_M64_BID_9630,M64,98,147,3
9631,Order_M64_BID_9631,M64,83.99,125.99,3
9632,Order_M64_BID_9632,M64,225,337.5,3
9633,Order_M64_BID_9633,M64,133.17,199.76,3
9634,Order_M64_BID_9634,M64,210,315,3
9635,Order_M64_BID_9635,M64,44.57,66.86,3
9636,Order_M64_BID_9636,M64,220,330,3
9637,Order_M64_BID_9637,M64,101.6,152.4,3
9638,Order_M64_BID_9638,M64,235,352.5,3
9639,Order_M64_BID_9639,M64,124.62,186.93,3
9640,Order_M1_BID_9640,M1,69.38,104.07,2
9641,Order_M1_BID_9641,M1,190,285,2
9642,Order_M1_BID_9642,M1,52.08,78.12,2
9643,Order_M1_BID_9643,M1,310,465,2
9644,Order_M1_BID_9644,M1,91.84,137.76,2
9645,Order_M1_BID_9645,M1,320,480,2
9646,Order_M1_BID_9646,M1,93.13,139.7,2
9647,Order_M1_BID_9647,M1,75,112.5,2
9648,Order_M1_BID_9648,M1,144.09,216.14,2
9649,Order_M1_BID_9649,M1,125,187.5,2
9650,Order_M1_BID_9650,M1,168.27,252.41,2
9651,Order_M1_BID_9651,M1,69.38,104.07,2
9652,Order_M1_BID_9652,M1,190,285,2
9653,Order_M1_BID_9653,M1,52.08,78.12,2
9654,Order_M1_BID_9654,M1,310,465,2
9655,Order_M1_BID_9655,M1,91.84,137.76,2
9656,Order_M1_BID_9656,M1,320,480,2
9657,Order_M1_BID_9657,M1,93.13,139.7,2
9658,Order_M1_BID_9658,M1,75,112.5,2
9659,Order_M1_BID_9659,M1,144.09,216.14,2
9660,Order_M1_BID_9660,M1,125,187.5,2
9661,Order_M62_BID_9661,M62,119.8,179.7,3
9662,Order_M62_BID_9662,M62,98,147,3
9663,Order_M62_BID_9663,M62,83.99,125.99,3
9664,Order_M62_BID_9664,M62,225,337.5,3
9665,Order_M62_BID_9665,M62,133.17,199.76,3
9666,Order_M62_BID_9666,M62,210,315,3
9667,Order_M62_BID_9667,M62,44.57,66.86,3
9668,Order_M62_BID_9668,M62,220,330,3
9669,Order_M62_BID_9669,M62,101.6,152.4,3
9670,Order_M62_BID_9670,M62,235,352.5,3
9671,Order_M62_BID_9671,M62,124.62,186.93,3
9672,Order_M62_BID_9672,M62,119.8,179.7,3
9673,Order_M62_BID_9673,M62,98,147,3
9674,Order_M62_BID_9674,M62,83.99,125.99,3
9675,Order_M62_BID_9675,M62,225,337.5,3
9676,Order_M62_BID_9676,M62,133.17,199.76,3
9677,Order_M62_BID_9677,M62,210,315,3
9678,Order_M62_BID_9678,M62,44.57,66.86,3
9679,Order_M62_BID_9679,M62,220,330,3
9680,Order_M62_BID_9680,M62,101.6,152.4,3
9681,Order_M62_BID_9681,M62,235,352.5,3
9682,Order_M43_BID_9682,M43,144.09,216.14,2
9683,Order_M43_BID_9683,M43,125,187.5,2
9684,Order_M43_BID_9684,M43,168.27,252.41,2
9685,Order_M43_BID_9685,M43,69.38,104.07,2
9686,Order_M43_BID_9686,M43,190,285,2
9687,Order_M43_BID_9687,M43,52.08,78.12,2
9688,Order_M43_BID_9688,M43,310,465,2
9689,Order_M43_BID_9689,M43,91.84,137.76,2
9690,Order_M43_BID_9690,M43,320,480,2
9691,Order_M43_BID_9691,M43,93.13,139.7,2
9692,Order_M43_BID_9692,M43,75,112.5,2
9693,Order_M43_BID_9693,M43,144.09,216.14,2
9694,Order_M43_BID_9694,M43,125,187.5,2
9695,Order_M43_BID_9695,M43,168.27,252.41,2
9696,Order_M43_BID_9696,M43,69.38,104.07,2
9697,Order_M43_BID_9697,M43,190,285,2
9698,Order_M43_BID_9698,M43,52.08,78.12,2
9699,Order_M43_BID_9699,M43,310,465,2
9700,Order_M43_BID_9700,M43,91.84,137.76,2
9701,Order_M43_BID_9701,M43,320,480,2
9702,Order_M43_BID_9702,M43,93.13,139.7,2
9703,Order_M24_BID_9703,M24,98,147,1
9704,Order_M40_BID_9704,M40,91.84,137.76,2
9705,Order_M24_BID_9705,M24,83.99,125.99,1
9706,Order_M40_BID_9706,M40,320,480,2
9707,Order_M24_BID_9707,M24,225,337.5,1
9708,Order_M40_BID_9708,M40,93.13,139.7,2
9709,Order_M24_BID_9709,M24,133.17,199.76,1
9710,Order_M40_BID_9710,M40,75,112.5,2
9711,Order_M24_BID_9711,M24,210,315,1
9712,Order_M40_BID_9712,M40,144.09,216.14,2
9713,Order_M24_BID_9713,M24,44.57,66.86,1
9714,Order_M40_BID_9714,M40,125,187.5,2
9715,Order_M24_BID_9715,M24,220,330,1
9716,Order_M40_BID_9716,M40,168.27,252.41,2
9717,Order_M24_BID_9717,M24,101.6,152.4,1
9718,Order_M40_BID_9718,M40,69.38,104.07,2
9719,Order_M24_BID_9719,M24,235,352.5,1
9720,Order_M40_BID_9720,M40,190,285,2
9721,Order_M24_BID_9721,M24,124.62,186.93,1
9722,Order_M40_BID_9722,M40,52.08,78.12,2
9723,Order_M24_BID_9723,M24,119.8,179.7,1
9724,Order_M40_BID_9724,M40,310,465,2
9725,Order_M24_BID_9725,M24,98,147,1
9726,Order_M40_BID_9726,M40,91.84,137.76,2
9727,Order_M24_BID_9727,M24,83.99,125.99,1
9728,Order_M40_BID_9728,M40,320,480,2
9729,Order_M24_BID_9729,M24,225,337.5,1
9730,Order_M40_BID_9730,M40,93.13,139.7,2
9731,Order_M24_BID_9731,M24,133.17,199.76,1
9732,Order_M40_BID_9732,M40,75,112.5,2
9733,Order_M24_BID_9733,M24,210,315,1
9734,Order_M40_BID_9734,M40,144.09,216.14,2
9735,Order_M24_BID_9735,M24,44.57,66.86,1
9736,Order_M40_BID_9736,M40,125,187.5,2
9737,Order_M24_BID_9737,M24,220,330,1
9738,Order_M40_BID_9738,M40,168.27,252.41,2
9739,Order_M24_BID_9739,M24,101.6,152.4,1
9740,Order_M40_BID_9740,M40,69.38,104.07,2
9741,Order_M24_BID_9741,M24,235,352.5,1
9742,Order_M40_BID_9742,M40,190,285,2
9743,Order_M24_BID_9743,M24,124.62,186.93,1
9744,Order_M40_BID_9744,M40,52.08,78.12,2
9745,Order_M26_BID_9745,M26,98,147,1
9746,Order_M26_BID_9746,M26,83.99,125.99,1
9747,Order_M26_BID_9747,M26,225,337.5,1
9748,Order_M26_BID_9748,M26,133.17,199.76,1
9749,Order_M26_BID_9749,M26,210,315,1
9750,Order_M26_BID_9750,M26,44.57,66.86,1
9751,Order_M26_BID_9751,M26,220,330,1
9752,Order_M26_BID_9752,M26,101.6,152.4,1
9753,Order_M26_BID_9753,M26,235,352.5,1
9754,Order_M26_BID_9754,M26,124.62,186.93,1
9755,Order_M26_BID_9755,M26,119.8,179.7,1
9756,Order_M26_BID_9756,M26,98,147,1
9757,Order_M26_BID_9757,M26,83.99,125.99,1
9758,Order_M26_BID_9758,M26,225,337.5,1
9759,Order_M26_BID_9759,M26,133.17,199.76,1
9760,Order_M26_BID_9760,M26,210,315,1
9761,Order_M26_BID_9761,M26,44.57,66.86,1
9762,Order_M26_BID_9762,M26,220,330,1
9763,Order_M26_BID_9763,M26,101.6,152.4,1
9764,Order_M26_BID_9764,M26,235,352.5,1
9765,Order_M26_BID_9765,M26,124.62,186.93,1
9766,Order_M1_BID_9766,M1,190,285,2
9767,Order_M1_BID_9767,M1,52.08,78.12,2
9768,Order_M1_BID_9768,M1,310,465,2
9769,Order_M1_BID_9769,M1,91.84,137.76,2
9770,Order_M1_BID_9770,M1,320,480,2
9771,Order_M1_BID_9771,M1,93.13,139.7,2
9772,Order_M1_BID_9772,M1,75,112.5,2
9773,Order_M1_BID_9773,M1,144.09,216.14,2
9774,Order_M1_BID_9774,M1,125,187.5,2
9775,Order_M1_BID_9775,M1,168.27,252.41,2
9776,Order_M1_BID_9776,M1,69.38,104.07,2
9777,Order_M1_BID_9777,M1,190,285,2
9778,Order_M1_BID_9778,M1,52.08,78.12,2
9779,Order_M1_BID_9779,M1,310,465,2
9780,Order_M1_BID_9780,M1,91.84,137.76,2
9781,Order_M1_BID_9781,M1,320,480,2
9782,Order_M1_BID_9782,M1,93.13,139.7,2
9783,Order_M1_BID_9783,M1,75,112.5,2
9784,Order_M1_BID_9784,M1,144.09,216.14,2
9785,Order_M1_BID_9785,M1,125,187.5,2
9786,Order_M1_BID_9786,M1,168.27,252.41,2
9787,Order_M16_BID_9787,M16,168.27,252.41,2
9788,Order_M10_BID_9788,M10,144.09,216.14,2
9789,Order_M54_BID_9789,M54,101.6,152.4,1
9790,Order_M16_BID_9790,M16,69.38,104.07,2
9791,Order_M10_BID_9791,M10,125,187.5,2
9792,Order_M54_BID_9792,M54,235,352.5,1
9793,Order_M16_BID_9793,M16,190,285,2
9794,Order_M10_BID_9794,M10,168.27,252.41,2
9795,Order_M54_BID_9795,M54,124.62,186.93,1
9796,Order_M16_BID_9796,M16,52.08,78.12,2
9797,Order_M10_BID_9797,M10,69.38,104.07,2
9798,Order_M54_BID_9798,M54,119.8,179.7,1
9799,Order_M16_BID_9799,M16,310,465,2
9800,Order_M10_BID_9800,M10,190,285,2
9801,Order_M54_BID_9801,M54,98,147,1
9802,Order_M16_BID_9802,M16,91.84,137.76,2
9803,Order_M10_BID_9803,M10,52.08,78.12,2
9804,Order_M54_BID_9804,M54,83.99,125.99,1
9805,Order_M16_BID_9805,M16,320,480,2
9806,Order_M10_BID_9806,M10,310,465,2
9807,Order_M54_BID_9807,M54,225,337.5,1
9808,Order_M16_BID_9808,M16,93.13,139.7,2
9809,Order_M10_BID_9809,M10,91.84,137.76,2
9810,Order_M54_BID_9810,M54,133.17,199.76,1
9811,Order_M16_BID_9811,M16,75,112.5,2
9812,Order_M10_BID_9812,M10,320,480,2
9813,Order_M54_BID_9813,M54,210,315,1
9814,Order_M16_BID_9814,M16,144.09,216.14,2
9815,Order_M10_BID_9815,M10,93.13,139.7,2
9816,Order_M54_BID_9816,M54,44.57,66.86,1
9817,Order_M16_BID_9817,M16,125,187.5,2
9818,Order_M10_BID_9818,M10,75,112.5,2
9819,Order_M54_BID_9819,M54,220,330,1
9820,Order_M16_BID_9820,M16,168.27,252.41,2
9821,Order_M10_BID_9821,M10,144.09,216.14,2
9822,Order_M54_BID_9822,M54,101.6,152.4,1
9823,Order_M16_BID_9823,M16,69.38,104.07,2
9824,Order_M10_BID_9824,M10,125,187.5,2
9825,Order_M54_BID_9825,M54,235,352.5,1
9826,Order_M16_BID_9826,M16,190,285,2
9827,Order_M10_BID_9827,M10,168.27,252.41,2
9828,Order_M54_BID_9828,M54,124.62,186.93,1
9829,Order_M16_BID_9829,M16,52.08,78.12,2
9830,Order_M10_BID_9830,M10,69.38,104.07,2
9831,Order_M54_BID_9831,M54,119.8,179.7,1
9832,Order_M16_BID_9832,M16,310,465,2
9833,Order_M10_BID_9833,M10,190,285,2
9834,Order_M54_BID_9834,M54,98,147,1
9835,Order_M16_BID_9835,M16,91.84,137.76,2
9836,Order_M10_BID_9836,M10,52.08,78.12,2
9837,Order_M54_BID_9837,M54,83.99,125.99,1
9838,Order_M16_BID_9838,M16,320,480,2
9839,Order_M10_BID_9839,M10,310,465,2
9840,Order_M54_BID_9840,M54,225,337.5,1
9841,Order_M16_BID_9841,M16,93.13,139.7,2
9842,Order_M10_BID_9842,M10,91.84,137.76,2
9843,Order_M54_BID_9843,M54,133.17,199.76,1
9844,Order_M16_BID_9844,M16,75,112.5,2
9845,Order_M10_BID_9845,M10,320,480,2
9846,Order_M54_BID_9846,M54,210,315,1
9847,Order_M16_BID_9847,M16,144.09,216.14,2
9848,Order_M10_BID_9848,M10,93.13,139.7,2
9849,Order_M54_BID_9849,M54,44.57,66.86,1
9850,Order_M67_BID_9850,M67,44.57,66.86,3
9851,Order_M43_BID_9851,M43,69.38,104.07,3
9852,Order_M67_BID_9852,M67,220,330,3
9853,Order_M43_BID_9853,M43,190,285,3
9854,Order_M67_BID_9854,M67,101.6,152.4,3
9855,Order_M43_BID_9855,M43,52.08,78.12,3
9856,Order_M67_BID_9856,M67,235,352.5,3
9857,Order_M43_BID_9857,M43,310,465,3
9858,Order_M67_BID_9858,M67,124.62,186.93,3
9859,Order_M43_BID_9859,M43,91.84,137.76,3
9860,Order_M67_BID_9860,M67,119.8,179.7,3
9861,Order_M43_BID_9861,M43,320,480,3
9862,Order_M67_BID_9862,M67,98,147,3
9863,Order_M43_BID_9863,M43,93.13,139.7,3
9864,Order_M67_BID_9864,M67,83.99,125.99,3
9865,Order_M43_BID_9865,M43,75,112.5,3
9866,Order_M67_BID_9866,M67,225,337.5,3
9867,Order_M43_BID_9867,M43,144.09,216.14,3
9868,Order_M67_BID_9868,M67,133.17,199.76,3
9869,Order_M43_BID_9869,M43,125,187.5,3
9870,Order_M67_BID_9870,M67,210,315,3
9871,Order_M43_BID_9871,M43,168.27,252.41,3
9872,Order_M67_BID_9872,M67,44.57,66.86,3
9873,Order_M43_BID_9873,M43,69.38,104.07,3
9874,Order_M67_BID_9874,M67,220,330,3
9875,Order_M43_BID_9875,M43,190,285,3
9876,Order_M67_BID_9876,M67,101.6,152.4,3
9877,Order_M43_BID_9877,M43,52.08,78.12,3
9878,Order_M67_BID_9878,M67,235,352.5,3
9879,Order_M43_BID_9879,M43,310,465,3
9880,Order_M67_BID_9880,M67,124.62,186.93,3
9881,Order_M43_BID_9881,M43,91.84,137.76,3
9882,Order_M67_BID_9882,M67,119.8,179.7,3
9883,Order_M43_BID_9883,M43,320,480,3
9884,Order_M67_BID_9884,M67,98,147,3
9885,Order_M43_BID_9885,M43,93.13,139.7,3
9886,Order_M67_BID_9886,M67,83.99,125.99,3
9887,Order_M43_BID_9887,M43,75,112.5,3
9888,Order_M67_BID_9888,M67,225,337.5,3
9889,Order_M43_BID_9889,M43,144.09,216.14,3
9890,Order_M67_BID_9890,M67,133.17,199.76,3
9891,Order_M43_BID_9891,M43,125,187.5,3
9892,Order_M1_BID_9892,M1,168.27,252.41,2
9893,Order_M1_BID_9893,M1,69.38,104.07,2
9894,Order_M1_BID_9894,M1,190,285,2
9895,Order_M1_BID_9895,M1,52.08,78.12,2
9896,Order_M1_BID_9896,M1,310,465,2
9897,Order_M1_BID_9897,M1,91.84,137.76,2
9898,Order_M1_BID_9898,M1,320,480,2
9899,Order_M1_BID_9899,M1,93.13,139.7,2
9900,Order_M1_BID_9900,M1,75,112.5,2
9901,Order_M1_BID_9901,M1,144.09,216.14,2
9902,Order_M1_BID_9902,M1,125,187.5,2
9903,Order_M1_BID_9903,M1,168.27,252.41,2
9904,Order_M1_BID_9904,M1,69.38,104.07,2
9905,Order_M1_BID_9905,M1,190,285,2
9906,Order_M1_BID_9906,M1,52.08,78.12,2
9907,Order_M1_BID_9907,M1,310,465,2
9908,Order_M1_BID_9908,M1,91.84,137.76,2
9909,Order_M1_BID_9909,M1,320,480,2
9910,Order_M1_BID_9910,M1,93.13,139.7,2
9911,Order_M1_BID_9911,M1,75,112.5,2
9912,Order_M1_BID_9912,M1,144.09,216.14,2
9913,Order_M50_BID_9913,M50,225,337.5,1
9914,Order_M50_BID_9914,M50,133.17,199.76,1
9915,Order_M50_BID_9915,M50,210,315,1
9916,Order_M50_BID_9916,M50,44.57,66.86,1
9917,Order_M50_BID_9917,M50,220,330,1
9918,Order_M50_BID_9918,M50,101.6,152.4,1
9919,Order_M50_BID_9919,M50,235,352.5,1
9920,Order_M50_BID_9920,M50,124.62,186.93,1
9921,Order_M50_BID_9921,M50,119.8,179.7,1
9922,Order_M50_BID_9922,M50,98,147,1
9923,Order_M50_BID_9923,M50,83.99,125.99,1
9924,Order_M50_BID_9924,M50,225,337.5,1
9925,Order_M50_BID_9925,M50,133.17,199.76,1
9926,Order_M50_BID_9926,M50,210,315,1
9927,Order_M50_BID_9927,M50,44.57,66.86,1
9928,Order_M50_BID_9928,M50,220,330,1
9929,Order_M50_BID_9929,M50,101.6,152.4,1
9930,Order_M50_BID_9930,M50,235,352.5,1
9931,Order_M50_BID_9931,M50,124.62,186.93,1
9932,Order_M50_BID_9932,M50,119.8,179.7,1
9933,Order_M50_BID_9933,M50,98,147,1
9934,Order_M39_BID_9934,M39,69.38,104.07,2
9935,Order_M35_BID_9935,M35,69.38,104.07,2
9936,Order_M39_BID_9936,M39,190,285,2
9937,Order_M35_BID_9937,M35,190,285,2
9938,Order_M39_BID_9938,M39,52.08,78.12,2
9939,Order_M35_BID_9939,M35,52.08,78.12,2
9940,Order_M39_BID_9940,M39,310,465,2
9941,Order_M35_BID_9941,M35,310,465,2
9942,Order_M39_BID_9942,M39,91.84,137.76,2
9943,Order_M35_BID_9943,M35,91.84,137.76,2
9944,Order_M39_BID_9944,M39,320,480,2
9945,Order_M35_BID_9945,M35,320,480,2
9946,Order_M39_BID_9946,M39,93.13,139.7,2
9947,Order_M35_BID_9947,M35,93.13,139.7,2
9948,Order_M39_BID_9948,M39,75,112.5,2
9949,Order_M35_BID_9949,M35,75,112.5,2
9950,Order_M39_BID_9950,M39,144.09,216.14,2
9951,Order_M35_BID_9951,M35,144.09,216.14,2
9952,Order_M39_BID_9952,M39,125,187.5,2
9953,Order_M35_BID_9953,M35,125,187.5,2
9954,Order_M39_BID_9954,M39,168.27,252.41,2
9955,Order_M35_BID_9955,M35,168.27,252.41,2
9956,Order_M39_BID_9956,M39,69.38,104.07,2
9957,Order_M35_BID_9957,M35,69.38,104.07,2
9958,Order_M39_BID_9958,M39,190,285,2
9959,Order_M35_BID_9959,M35,190,285,2
9960,Order_M39_BID_9960,M39,52.08,78.12,2
9961,Order_M35_BID_9961,M35,52.08,78.12,2
9962,Order_M39_BID_9962,M39,310,465,2
9963,Order_M35_BID_9963,M35,310,465,2
9964,Order_M39_BID_9964,M39,91.84,137.76,2
9965,Order_M35_BID_9965,M35,91.84,137.76,2
9966,Order_M39_BID_9966,M39,320,480,2
9967,Order_M35_BID_9967,M35,320,480,2
9968,Order_M39_BID_9968,M39,93.13,139.7,2
9969,Order_M35_BID_9969,M35,93.13,139.7,2
9970,Order_M39_BID_9970,M39,75,112.5,2
9971,Order_M35_BID_9971,M35,75,112.5,2
9972,Order_M39_BID_9972,M39,144.09,216.14,2
9973,Order_M35_BID_9973,M35,144.09,216.14,2
9974,Order_M39_BID_9974,M39,125,187.5,2
9975,Order_M35_BID_9975,M35,125,187.5,2
9976,Order_M13_BID_9976,M13,75,112.5,2
9977,Order_M13_BID_9977,M13,144.09,216.14,2
9978,Order_M13_BID_9978,M13,125,187.5,2
9979,Order_M13_BID_9979,M13,168.27,252.41,2
9980,Order_M13_BID_9980,M13,69.38,104.07,2
9981,Order_M13_BID_9981,M13,190,285,2
9982,Order_M13_BID_9982,M13,52.08,78.12,2
9983,Order_M13_BID_9983,M13,310,465,2
9984,Order_M13_BID_9984,M13,91.84,137.76,2
9985,Order_M13_BID_9985,M13,320,480,2
9986,Order_M13_BID_9986,M13,93.13,139.7,2
9987,Order_M13_BID_9987,M13,75,112.5,2
9988,Order_M13_BID_9988,M13,144.09,216.14,2
9989,Order_M13_BID_9989,M13,125,187.5,2
9990,Order_M13_BID_9990,M13,168.27,252.41,2
9991,Order_M13_BID_9991,M13,69.38,104.07,2
9992,Order_M13_BID_9992,M13,190,285,2
9993,Order_M13_BID_9993,M13,52.08,78.12,2
9994,Order_M13_BID_9994,M13,310,465,2
9995,Order_M13_BID_9995,M13,91.84,137.76,2
9996,Order_M13_BID_9996,M13,320,480,2
9997,Order_M3_BID_9997,M3,93.13,139.7,2
9998,Order_M3_BID_9998,M3,75,112.5,2
9999,Order_M3_BID_9999,M3,144.09,216.14,2
10000,Order_M3_BID_10000,M3,125,187.5,2
10001,Order_M3_BID_10001,M3,168.27,252.41,2
10002,Order_M3_BID_10002,M3,69.38,104.07,2
10003,Order_M3_BID_10003,M3,190,285,2
10004,Order_M3_BID_10004,M3,52.08,78.12,2
10005,Order_M3_BID_10005,M3,310,465,2
10006,Order_M3_BID_10006,M3,91.84,137.76,2
10007,Order_M3_BID_10007,M3,320,480,2
10008,Order_M3_BID_10008,M3,93.13,139.7,2
10009,Order_M3_BID_10009,M3,75,112.5,2
10010,Order_M3_BID_10010,M3,144.09,216.14,2
10011,Order_M3_BID_10011,M3,125,187.5,2
10012,Order_M3_BID_10012,M3,168.27,252.41,2
10013,Order_M3_BID_10013,M3,69.38,104.07,2
10014,Order_M3_BID_10014,M3,190,285,2
10015,Order_M3_BID_10015,M3,52.08,78.12,2
10016,Order_M3_BID_10016,M3,310,465,2
10017,Order_M3_BID_10017,M3,91.84,137.76,2
10018,Order_M41_BID_10018,M41,144.09,216.14,3
10019,Order_M41_BID_10019,M41,125,187.5,3
10020,Order_M41_BID_10020,M41,168.27,252.41,3
10021,Order_M41_BID_10021,M41,69.38,104.07,3
10022,Order_M41_BID_10022,M41,190,285,3
10023,Order_M41_BID_10023,M41,52.08,78.12,3
10024,Order_M41_BID_10024,M41,310,465,3
10025,Order_M41_BID_10025,M41,91.84,137.76,3
10026,Order_M41_BID_10026,M41,320,480,3
10027,Order_M41_BID_10027,M41,93.13,139.7,3
10028,Order_M41_BID_10028,M41,75,112.5,3
10029,Order_M41_BID_10029,M41,144.09,216.14,3
10030,Order_M41_BID_10030,M41,125,187.5,3
10031,Order_M41_BID_10031,M41,168.27,252.41,3
10032,Order_M41_BID_10032,M41,69.38,104.07,3
10033,Order_M41_BID_10033,M41,190,285,3
10034,Order_M41_BID_10034,M41,52.08,78.12,3
10035,Order_M41_BID_10035,M41,310,465,3
10036,Order_M41_BID_10036,M41,91.84,137.76,3
10037,Order_M41_BID_10037,M41,320,480,3
10038,Order_M41_BID_10038,M41,93.13,139.7,3
10039,Order_M60_BID_10039,M60,235,352.5,3
10040,Order_M15_BID_10040,M15,69.38,104.07,2
10041,Order_M60_BID_10041,M60,124.62,186.93,3
10042,Order_M15_BID_10042,M15,190,285,2
10043,Order_M60_BID_10043,M60,119.8,179.7,3
10044,Order_M15_BID_10044,M15,52.08,78.12,2
10045,Order_M60_BID_10045,M60,98,147,3
10046,Order_M15_BID_10046,M15,310,465,2
10047,Order_M60_BID_10047,M60,83.99,125.99,3
10048,Order_M15_BID_10048,M15,91.84,137.76,2
